nama_provinsi,kode_kabkota,nama_kabkota,koordinat_kabkota,tahun,angka_harapan_hidup,angka_melek_huruf,lama_sekolah,pengeluaran_perkapita,ipm
"Prov. Sumatera Utara",1219,"Kab. Batu Bara","3.23175,99.5003",2006,68.1,95.2,7.2,618.8,70.369243
"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara","1.61899,99.6822",2006,,,,,
"Prov. Sumatera Utara",1221,"Kab. Padang Lawas","1.2403,99.9102",2006,,,,,
"Prov. Sumatera Utara",1222,"Kab. Labuhan Batu Selatan","1.8468,100.077",2006,,,,,
"Prov. Sumatera Utara",1223,"Kab. Labuhan Batu Utara","2.42728,99.7271",2006,,,,,
"Prov. Sumatera Utara",1224,"Kab. Nias Utara","1.30584,97.3029",2006,,,,,
"Prov. Sumatera Utara",1225,"Kab. Nias Barat","1.01902,97.5242",2006,,,,,
"Prov. Sumatera Utara",1271,"Kota Sibolga","1.72715,98.7986",2006,70,99.2,9.5,614.65723,73.698265
"Prov. Sumatera Utara",1272,"Kota Tanjung Balai","2.94164,99.7784",2006,68.9,98.968099,8.6,608.61742,71.903694
"Prov. Sumatera Utara",1273,"Kota Pematang Siantar","2.9676,99.0514",2006,71.5,99.39,10.8,620.00255,75.948544
"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi","3.33108,99.1414",2006,70.8,98.53,9.8,624.84129,75.000542
"Prov. Sumatera Utara",1275,"Kota Medan","3.6686,98.6712",2006,71.1,99.12,10.7,620.7229,75.647738
"Prov. Sumatera Utara",1276,"Kota Binjai","3.61904,98.4846",2006,71.3,99.171777,9.8,623.23845,75.297467
"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan","1.30299,99.2289",2006,69.1,99.6,9.8,616.02,73.614353
"Prov. Sumatera Utara",1278,"Kota Gunungsitoli","1.26105,97.5949",2006,,,,,
"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai","-1.34643,98.9409",2006,68.1,92.370472,6.5,595.92244,67.459634
"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan","-1.74602,100.844",2006,66.2,92.06,7.5,622.1903,69.099293
"Prov. Sumatera Barat",1303,"Kab. Solok","-0.933584,100.83",2006,65.2,97.1,7.3,613.89567,68.876637
"Prov. Sumatera Barat",1304,"Kab. Sijunjung","-0.650064,101.147",2006,65.6,92.351759,7.2,622.79897,68.65546
"Prov. Sumatera Barat",1305,"Kab. Tanah Datar","-0.470079,100.582",2006,69.5,96.533252,7.8,618.39066,71.856211
"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman","-0.59275,100.257",2006,67.2,94.4,6.9,619.26467,69.505037
"Prov. Sumatera Barat",1307,"Kab. Agam","-0.266132,100.15",2006,68.3,97.817356,8.2,618.65024,71.791193
"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota","-0.000848,100.563",2006,67,98.14,7.3,599.15238,68.972041
"Prov. Sumatera Barat",1309,"Kab. Pasaman","0.39956,100.083",2006,66.1,98.361729,7.4,625.47093,70.622762
"Prov. Sumatera Barat",1310,"Kab. Solok Selatan","-1.35893,101.276",2006,64.1,97.210459,7.4,597.78263,67.122925
"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya","-1.00085,101.342",2006,65,92.558755,7.2,597.58095,66.425529
"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat","0.186779,99.5962",2006,64.1,97.825189,7.9,606.01669,68.264189
"Prov. Sumatera Barat",1371,"Kota Padang","-1.00273,100.451",2006,69.9,99.48,10.8,638.36702,76.494309
"Prov. Sumatera Barat",1372,"Kota Solok","-0.759189,100.599",2006,69,98.5,9.8,622.42701,73.807898
"Prov. Sumatera Barat",1373,"Kota Sawah Lunto","-0.677574,100.788",2006,70.8,97.871173,8.6,618.64065,73.487598
"Prov. Sumatera Barat",1374,"Kota Padang Panjang","-0.453913,100.423",2006,69.9,99.28,10.2,639.90875,76.124183
"Prov. Sumatera Barat",1375,"Kota Bukittinggi","-0.271348,100.372",2006,70.9,99.488678,10.1,638.93254,76.576838
"Prov. Sumatera Barat",1376,"Kota Payakumbuh","-0.239505,100.641",2006,70,98.6,9,623.39954,73.867999
"Prov. Sumatera Barat",1377,"Kota Pariaman","-0.626203,100.145",2006,68.1,98.23996,9.3,618.76487,72.597639
"Prov. Riau",1401,"Kab. Kuantan Singingi","-0.491978,101.47",2006,67.9,97.8,7.8,626.661,71.885903
"Prov. Riau",1402,"Kab. Indragiri Hulu","-0.522681,102.243",2006,68.4,96.745761,7.3,632.89155,72.038988
"Prov. Riau",1403,"Kab. Indragiri Hilir","-0.287854,103.183",2006,70.4,98.52,7.6,628.02119,73.391422
"Prov. Riau",1404,"Kab. Pelalawan","0.124485,102.427",2006,68.3,93.6,7.3,615.66685,69.957519
"Prov. Riau",1405,"Kab. Siak","0.761717,101.846",2006,71,98.208235,8.8,628.12975,74.552726
"Prov. Riau",1406,"Kab. Kampar","0.27116,101.089",2006,67.9,97.99,8,625.97522,72.023446
"Prov. Riau",1407,"Kab. Rokan Hulu","0.821098,100.506",2006,67,97.376677,7.5,625.90227,71.011163
"Prov. Riau",1408,"Kab. Bengkalis","1.24641,101.523",2006,69.9,97.29,8.6,621.74142,73.097308
"Prov. Riau",1409,"Kab. Rokan Hilir","1.86948,100.838",2006,66.9,97.372411,7.2,627.93459,70.88899
"Prov. Riau",1410,"Kab. Kepulauan Meranti","0.907379,102.726",2006,,,,,
"Prov. Riau",1471,"Kota Pekanbaru","0.557415,101.462",2006,70.6,99.766052,11.3,623.67681,76.185518
"Prov. Riau",1473,"Kota Dumai","1.74798,101.264",2006,70.4,99.1,9.7,633.73591,75.516083
"Prov. Jambi",1501,"Kab. Kerinci","-2.06012,101.478",2006,70.3,97.218153,8.1,619.7667,72.781077
"Prov. Jambi",1502,"Kab. Merangin","-2.20381,102.056",2006,67.5,96.9,6.9,619.65287,70.257163
"Prov. Jambi",1503,"Kab. Sarolangun","-2.33009,102.649",2006,68.8,93.7,6.9,620.03,70.297325
"Prov. Jambi",1504,"Kab. Batang Hari","-1.85729,103.015",2006,68.3,97.56,7.4,623.72074,71.532001
"Prov. Jambi",1505,"Kab. Muaro Jambi","-1.64549,103.746",2006,69,94.456347,7.1,622.1513,70.88807
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur","-1.30035,103.98",2006,69,92.4,6.2,618.64455,69.494305
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat","-1.12062,103.142",2006,68.9,97.9,7.5,611.27,71.055858
"Prov. Jambi",1508,"Kab. Tebo","-1.39386,102.317",2006,68.6,94.9,6.8,623.98961,70.683824
"Prov. Jambi",1509,"Kab. Bungo","-1.50943,101.958",2006,66.1,96.1,7.4,614.83,69.300462
"Prov. Jambi",1571,"Kota Jambi","-1.62225,103.641",2006,69.7,98.111016,10.1,624.13818,74.464383
"Prov. Jambi",1572,"Kota Sungai Penuh","-2.09008,101.339",2006,,,,,
"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu","-4.01787,104.146",2006,69,97.20581,7.1,613.88801,70.862523
"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir","-3.32657,105.198",2006,67.1,94.65,6.7,614.96463,69.025647
"Prov. Sumatera Selatan",1603,"Kab. Muara Enim","-3.71069,104.044",2006,66.9,98.8,7.3,600.09303,69.135613
"Prov. Sumatera Selatan",1604,"Kab. Lahat","-3.8887,103.196",2006,66.9,96.90699,7.2,597.40667,68.433934
"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas","-2.95853,102.861",2006,64,95.509716,7,588.12689,65.649328
"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin","-2.44468,104.293",2006,68.8,95.9,6.8,597.59968,68.984286
"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin","-2.41036,104.787",2006,66.7,95.928761,7,598.6244,68.051095
"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan","-4.56882,103.97",2006,69.1,97.49117,7.1,601.14637,69.999977
"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur","-4.08204,104.568",2006,68.1,94.469453,6.8,587.49829,67.499366
"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir","-3.42967,104.575",2006,65.1,97.240437,6.6,599.73966,67.243304
"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang","-3.72128,102.917",2006,65,95.8,6.5,597.1,66.590238
"Prov. Sumatera Selatan",1671,"Kota Palembang","-3.0036,104.728",2006,70.2,98.629409,9.9,619.46255,74.349037
"Prov. Sumatera Selatan",1672,"Kota Prabumulih","-3.49761,104.22",2006,70.3,97.7,8.4,601.45036,71.69943
"Prov. Sumatera Selatan",1673,"Kota Pagar Alam","-4.14946,103.34",2006,69.3,97.375115,8.4,601.34836,71.063821
"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau","-3.25947,102.821",2006,65.1,98.0264,7.8,595.32292,67.96662
"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan","-4.31242,103.031",2006,66.8,94.7,7.6,622.02569,70.080687
"Prov. Bengkulu",1702,"Kab. Rejang Lebong","-3.44252,102.687",2006,65.8,94.8,7.6,611.71275,68.752927
"Prov. Bengkulu",1703,"Kab. Bengkulu Utara","-3.0694,101.834",2006,68.8,91.6,7.1,618.55551,69.865224
"Prov. Bengkulu",1704,"Kab. Kaur","-4.59173,103.427",2006,66,94.3,7.5,597.38547,67.575192
"Prov. Bengkulu",1705,"Kab. Seluma","-4.07019,102.72",2006,64.7,93.8,7.3,576.30647,64.96995
"Prov. Bengkulu",1706,"Kab. Mukomuko","-2.73128,101.448",2006,67.2,93.365644,7,609.06013,68.563177
"Prov. Bengkulu",1707,"Kab. Lebong","-3.05177,102.219",2006,65.1,94.489314,7.2,606.46881,67.594748
"Prov. Bengkulu",1708,"Kab. Kepahiang","-3.64761,102.658",2006,63,95.124201,7,592.17,65.319552
"Prov. Bengkulu",1709,"Kab. Bengkulu Tengah","-3.67487,102.424",2006,,,,,
"Prov. Bengkulu",1771,"Kota Bengkulu","-3.85375,102.297",2006,69.9,99.06,10.7,639.58367,76.420623
"Prov. Lampung",1801,"Kab. Lampung Barat","-5.36361,104.125",2006,65.9,95.084482,7,590.34693,66.781401
"Prov. Lampung",1802,"Kab. Tanggamus","-5.51669,104.76",2006,67.7,94.273234,6.8,610.62491,69.015031
"Prov. Lampung",1803,"Kab. Lampung Selatan","-5.51469,105.379",2006,67.5,93.42,6.8,598.19406,67.756738
"Prov. Lampung",1804,"Kab. Lampung Timur","-5.11625,105.586",2006,69.4,92.400681,6.9,597.91137,68.638077
"Prov. Lampung",1805,"Kab. Lampung Tengah","-4.86672,105.176",2006,68.6,91.67,7.2,608.71432,69.085654
"Prov. Lampung",1806,"Kab. Lampung Utara","-4.83168,104.814",2006,67.1,95.23,7.5,598.58984,68.485745
"Prov. Lampung",1807,"Kab. Way Kanan","-4.57554,104.648",2006,68.7,94.1,6.5,594.61909,68.076907
"Prov. Lampung",1808,"Kab. Tulangbawang","-4.54332,105.097",2006,67.8,93.2,6.6,604.36726,68.201903
"Prov. Lampung",1809,"Kab. Pesawaran","-5.4532,105.098",2006,,,,,
"Prov. Lampung",1810,"Kab. Pringsewu","-5.36191,104.927",2006,,,,,
"Prov. Lampung",1811,"Kab. Mesuji","-4.03268,105.413",2006,,,,,
"Prov. Lampung",1812,"Kab. Tulangbawang Barat","-4.27498,105.423",2006,,,,,
"Prov. Lampung",1871,"Kota Bandar Lampung","-5.42396,105.251",2006,69.4,97.86,9.6,622.71428,73.761879
"Prov. Lampung",1872,"Kota Metro","-5.11165,105.309",2006,71.9,97.263534,9.8,622.95863,75.18519
"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka","-1.93481,105.952",2006,66.8,96.131113,6.8,635.06265,70.810384
"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung","-2.88028,107.753",2006,68.8,96.162038,7.4,623.05141,71.447561
"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat","-1.83743,105.451",2006,67.3,91.6,6.2,613.5365,67.978599
"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah","-2.49897,106.335",2006,67.4,94.741257,6.5,617.0351,69.223939
"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan","-2.79221,106.319",2006,66.9,92.537074,5.9,568.74518,64.292024
"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur","-2.8935,107.874",2006,67.9,96.456815,7.1,606.11153,69.48593
"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang","-2.22588,106.128",2006,70,97.68,8.9,631.40506,74.206163
"Prov. Kepulauan Riau",2101,"Kab. Karimun","0.768402,103.426",2006,69.7,95,7.8,623.33025,72.007107
"Prov. Kepulauan Riau",2102,"Kab. Bintan","1.01851,104.574",2006,69.5,92.91,7.7,626.22476,71.580447
"Prov. Kepulauan Riau",2103,"Kab. Natuna","3.93073,108.188",2006,67.9,95.745291,6.9,604.08902,69.023868
"Prov. Kepulauan Riau",2104,"Kab. Lingga","-0.155833,104.713",2006,69.6,90.9,7.2,613.70954,69.854892
"Prov. Kepulauan Riau",2105,"Kab. Kepulauan Anambas","2.93874,105.76",2006,,,,,
"Prov. Kepulauan Riau",2171,"Kota Batam","1.08657,104.023",2006,70.6,98.84,10.7,638.49399,76.676683
"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang","1.04902,104.49",2006,69.4,97.3,9.2,616.75537,72.882111
"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu","-5.77769,106.504",2006,70.1,97.246502,7.8,578.77,69.295981
"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan","-6.28461,106.794",2006,72.8,98.562577,11,641.13039,78.262565
"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur","-6.26223,106.907",2006,72.6,98.97,11,630.3814,77.413975
"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat","-6.18367,106.836",2006,71.8,98.78,10.6,631.07369,76.68434
"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat","-6.15971,106.755",2006,72.8,98.17,10.7,633.8629,77.393274
"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara","-6.1354,106.841",2006,72.3,98.39,9.9,627.72,76.098591
"Prov. Jawa Barat",3201,"Kab. Bogor","-6.54412,107.002",2006,67.2,93.59,7.2,621.6079,69.727764
"Prov. Jawa Barat",3202,"Kab. Sukabumi","-7.07493,106.717",2006,65.8,96.59,6.3,620.67437,68.878074
"Prov. Jawa Barat",3203,"Kab. Cianjur","-7.05156,107.126",2006,64.6,97.09,6.4,603.88189,67.103032
"Prov. Jawa Barat",3204,"Kab. Bandung","-7.07311,107.592",2006,68.7,98.37,8.2,624.95791,72.622118
"Prov. Jawa Barat",3205,"Kab. Garut","-7.3425,107.778",2006,64,98.886156,7.1,626.94384,69.463874
"Prov. Jawa Barat",3206,"Kab. Tasikmalaya","-7.42885,108.164",2006,67.1,98.813308,6.8,625.85096,70.863499
"Prov. Jawa Barat",3207,"Kab. Ciamis","-7.4369,108.486",2006,66.6,96.684136,6.9,620.83334,69.800127
"Prov. Jawa Barat",3208,"Kab. Kuningan","-6.98826,108.591",2006,67,93.6415,6.8,620.06381,69.212856
"Prov. Jawa Barat",3209,"Kab. Cirebon","-6.75547,108.576",2006,64.8,88.505319,6.1,619.92285,66.319883
"Prov. Jawa Barat",3210,"Kab. Majalengka","-6.81747,108.228",2006,65.3,94.80684,6.7,619.48531,68.408739
"Prov. Jawa Barat",3211,"Kab. Sumedang","-6.81018,107.979",2006,67,97.399922,7.2,622.91836,70.564249
"Prov. Jawa Barat",3212,"Kab. Indramayu","-6.44806,108.198",2006,65.2,83.797065,5.5,622.63765,65.260509
"Prov. Jawa Barat",3213,"Kab. Subang","-6.4939,107.726",2006,68.8,92.37533,6.6,621.08808,69.862238
"Prov. Jawa Barat",3214,"Kab. Purwakarta","-6.58964,107.431",2006,65.9,94.23575,7,619.78009,68.860093
"Prov. Jawa Barat",3215,"Kab. Karawang","-6.28699,107.364",2006,65.5,88.21136,6.5,620.03467,66.948358
"Prov. Jawa Barat",3216,"Kab. Bekasi","-6.20242,107.135",2006,68.1,92.7,8.1,621.92743,70.721266
"Prov. Jawa Barat",3217,"Kab. Bandung Barat","-6.90356,107.464",2006,68.5,98,8,624.8,72.268472
"Prov. Jawa Barat",3271,"Kota Bogor","-6.59621,106.794",2006,68.5,98.701412,9.6,637.28,74.570887
"Prov. Jawa Barat",3272,"Kota Sukabumi","-6.94092,106.906",2006,68.4,99.638379,9,620.66,72.998829
"Prov. Jawa Barat",3273,"Kota Bandung","-6.90992,107.647",2006,69.5,99.579979,10.1,622.07214,74.520557
"Prov. Jawa Barat",3274,"Kota Cirebon","-6.74773,108.555",2006,68.4,97,9.2,636.72211,73.797968
"Prov. Jawa Barat",3275,"Kota Bekasi","-6.28521,106.973",2006,69.4,97.7,10,633.08666,74.821626
"Prov. Jawa Barat",3276,"Kota Depok","-6.39243,106.825",2006,72.6,98.392489,10.5,640.22872,77.673829
"Prov. Jawa Barat",3277,"Kota Cimahi","-6.88191,107.549",2006,68.9,99.625819,9.7,614.88503,73.347476
"Prov. Jawa Barat",3278,"Kota Tasikmalaya","-7.36021,108.218",2006,68.4,98.8,8.4,619.32304,72.265089
"Prov. Jawa Barat",3279,"Kota Banjar","-7.36996,108.559",2006,65.8,96.2,7.8,617.20412,69.635198
"Prov. Jawa Tengah",3301,"Kab. Cilacap","-7.4436,108.815",2006,69.6,90.1,6.6,620.80611,69.779333
"Prov. Jawa Tengah",3302,"Kab. Banyumas","-7.45231,109.168",2006,69.5,93.31,7,621.83948,70.81301
"Prov. Jawa Tengah",3303,"Kab. Purbalingga","-7.32767,109.409",2006,69.2,93.01,6.1,621.25806,69.868222
"Prov. Jawa Tengah",3304,"Kab. Banjarnegara","-7.35284,109.639",2006,68.4,88.240702,5.8,622.68474,68.251612
"Prov. Jawa Tengah",3305,"Kab. Kebumen","-7.63749,109.611",2006,69.1,90.391311,6.5,620.84994,69.495593
"Prov. Jawa Tengah",3306,"Kab. Purworejo","-7.70103,109.969",2006,69.5,88.871274,7.3,624.07788,70.221277
"Prov. Jawa Tengah",3307,"Kab. Wonosobo","-7.39755,109.903",2006,69,88.908217,6,621.02043,68.753224
"Prov. Jawa Tengah",3308,"Kab. Magelang","-7.51056,110.247",2006,69.9,91.336695,7.1,621.50944,70.64537
"Prov. Jawa Tengah",3309,"Kab. Boyolali","-7.38235,110.709",2006,70.1,85.125976,7.1,621.41358,69.368937
"Prov. Jawa Tengah",3310,"Kab. Klaten","-7.67597,110.609",2006,70.8,86.860058,7.7,637.43464,71.821758
"Prov. Jawa Tengah",3311,"Kab. Sukoharjo","-7.68287,110.831",2006,70,87.2,8.1,637.09394,71.722908
"Prov. Jawa Tengah",3312,"Kab. Wonogiri","-7.96073,111.035",2006,72,82.026968,6.1,632.97149,69.885414
"Prov. Jawa Tengah",3313,"Kab. Karanganyar","-7.61315,110.984",2006,71.9,81.963478,7,640.91654,71.09444
"Prov. Jawa Tengah",3314,"Kab. Sragen","-7.39103,110.962",2006,71.8,76.345254,6.4,620.28183,67.756411
"Prov. Jawa Tengah",3315,"Kab. Grobogan","-7.10693,110.894",2006,69.1,90.178774,6.6,616.86994,69.215849
"Prov. Jawa Tengah",3316,"Kab. Blora","-7.11381,111.361",2006,71,82.36,6.019,621.03512,68.424381
"Prov. Jawa Tengah",3317,"Kab. Rembang","-6.76817,111.464",2006,69.7,88.18,6.2,628.47715,69.702842
"Prov. Jawa Tengah",3318,"Kab. Pati","-6.70743,111.034",2006,72.6,86.278896,6.8,634.27591,71.782621
"Prov. Jawa Tengah",3319,"Kab. Kudus","-6.79816,110.87",2006,69.4,91.848389,7.8,625.5574,71.311644
"Prov. Jawa Tengah",3320,"Kab. Jepara","-6.60681,110.789",2006,70.3,87.913161,6.9,621.45057,69.954124
"Prov. Jawa Tengah",3321,"Kab. Demak","-6.92854,110.637",2006,70,90.302237,7,620.80269,70.342529
"Prov. Jawa Tengah",3322,"Kab. Semarang","-7.28739,110.456",2006,72.2,91.66839,7.1,623.81596,72.174534
"Prov. Jawa Tengah",3323,"Kab. Temanggung","-7.24573,110.137",2006,72.1,95.933859,6.7,623.38722,72.737538
"Prov. Jawa Tengah",3324,"Kab. Kendal","-7.02297,110.142",2006,67.1,88.584267,6.687,623.1677,68.299977
"Prov. Jawa Tengah",3325,"Kab. Batang","-7.03709,109.88",2006,69.2,87.011538,5.8,622.40682,68.4015
"Prov. Jawa Tengah",3326,"Kab. Pekalongan","-7.04079,109.657",2006,67.9,89.391151,6.5,630.5947,69.357328
"Prov. Jawa Tengah",3327,"Kab. Pemalang","-7.00981,109.392",2006,66.8,87.160226,6.1,622.9349,67.364109
"Prov. Jawa Tengah",3328,"Kab. Tegal","-7.04973,109.157",2006,67.6,86.4,6.2,624.47417,67.832262
"Prov. Jawa Tengah",3329,"Kab. Brebes","-7.04457,108.945",2006,66.5,84.295649,5.5,619.98439,65.889141
"Prov. Jawa Tengah",3371,"Kota Magelang","-7.4917,110.226",2006,70,97.082067,10,639.15752,75.485292
"Prov. Jawa Tengah",3372,"Kota Surakarta","-7.55914,110.824",2006,71.8,96.576477,10,639.04027,76.363907
"Prov. Jawa Tengah",3373,"Kota Salatiga","-7.34305,110.5",2006,70.6,95.21,9.5,639.48325,75.057332
"Prov. Jawa Tengah",3374,"Kota Semarang","-7.02842,110.389",2006,71.9,95.852929,9.8,636.84,75.941034
"Prov. Jawa Tengah",3375,"Kota Pekalongan","-6.90084,109.689",2006,69.7,95.374704,8.3,624.31085,72.536282
"Prov. Jawa Tengah",3376,"Kota Tegal","-6.87444,109.108",2006,68,94.86715,7.8,640.93835,72.389529
"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo","-7.81337,110.148",2006,73.2,87.528388,7.8,619.65042,72.007727
"Prov. D I Yogyakarta",3402,"Kab. Bantul","-7.90749,110.358",2006,70.9,86.38,8,637.07375,71.965056
"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul","-7.99321,110.585",2006,70.6,84.5,7.6,615.67137,69.435645
"Prov. D I Yogyakarta",3404,"Kab. Sleman","-7.69031,110.387",2006,73.8,90.5,10.1,639.37092,76.224234
"Prov. D I Yogyakarta",3471,"Kota Yogyakarta","-7.80279,110.376",2006,73.1,97.08,10.8,639.23456,77.805582
"Prov. Jawa Timur",3501,"Kab. Pacitan","-8.10083,111.161",2006,70.4,89.191938,6.6320772,617.29547,69.775315
"Prov. Jawa Timur",3502,"Kab. Ponorogo","-7.97311,111.531",2006,68.7,80.458205,6.3709727,622.90225,67.128532
"Prov. Jawa Timur",3503,"Kab. Trenggalek","-8.13936,111.617",2006,70.6,92.263644,7.052897,621.65963,71.216926
"Prov. Jawa Timur",3504,"Kab. Tulungagung","-8.0756,111.916",2006,70.5,89.706974,7.1053483,622.54237,70.700074
"Prov. Jawa Timur",3505,"Kab. Blitar","-8.1394,112.215",2006,70,91.043962,7.0892926,640.00961,72.053049
"Prov. Jawa Timur",3506,"Kab. Kediri","-7.80293,112.059",2006,68.7,90.687849,7.0094436,615.96174,69.340086
"Prov. Jawa Timur",3507,"Kab. Malang","-8.09136,112.622",2006,67.9,88.843408,6.6551175,618.12777,68.390156
"Prov. Jawa Timur",3508,"Kab. Lumajang","-8.12431,113.139",2006,66,86.27822,5.9,614.11555,65.896142
"Prov. Jawa Timur",3509,"Kab. Jember","-8.26315,113.673",2006,62.1,82.83952,6.2885081,611.35755,63.040649
"Prov. Jawa Timur",3510,"Kab. Banyuwangi","-8.33103,114.218",2006,66,85.925038,6.6818108,619.38929,66.803023
"Prov. Jawa Timur",3511,"Kab. Bondowoso","-7.94327,113.933",2006,62,74.3,5.2,612.33826,60.356667
"Prov. Jawa Timur",3512,"Kab. Situbondo","-7.79577,114.261",2006,62.5,76.987635,5.4,617.61892,61.786625
"Prov. Jawa Timur",3513,"Kab. Probolinggo","-7.86336,113.276",2006,60,77.709178,4.983634,622.56429,60.630612
"Prov. Jawa Timur",3514,"Kab. Pasuruan","-7.74862,112.83",2006,62.8,88.125163,6.1649941,621.40762,65.286812
"Prov. Jawa Timur",3515,"Kab. Sidoarjo","-7.45533,112.663",2006,69.6,97.370105,9.4885435,633.82596,74.53752
"Prov. Jawa Timur",3516,"Kab. Mojokerto","-7.54086,112.496",2006,69.3,91.94,7.1652872,623.01472,70.610421
"Prov. Jawa Timur",3517,"Kab. Jombang","-7.55994,112.257",2006,69.7,89.42969,7.4,620.91975,70.287278
"Prov. Jawa Timur",3518,"Kab. Nganjuk","-7.61615,111.945",2006,68,89.180053,6.8306324,615.78437,68.470015
"Prov. Jawa Timur",3519,"Kab. Madiun","-7.61259,111.647",2006,68.2,85.51969,6.7196586,616.60582,67.748787
"Prov. Jawa Timur",3520,"Kab. Magetan","-7.65453,111.347",2006,70.2,89.8,7.1932054,621.59612,70.546267
"Prov. Jawa Timur",3521,"Kab. Ngawi","-7.4286,111.394",2006,68.6,80.91,6.1,609.70956,65.956394
"Prov. Jawa Timur",3522,"Kab. Bojonegoro","-7.22605,111.791",2006,66.6,84.546592,6.3904588,597.53171,64.930484
"Prov. Jawa Timur",3523,"Kab. Tuban","-6.95912,111.893",2006,66.9,84.949067,6.0928825,616.8914,66.457481
"Prov. Jawa Timur",3524,"Kab. Lamongan","-7.12486,112.312",2006,67.5,85.61024,6.7567803,616.57942,67.405484
"Prov. Jawa Timur",3525,"Kab. Gresik","-7.12652,112.517",2006,70,94.03926,8.4004208,624.72289,72.512309
"Prov. Jawa Timur",3526,"Kab. Bangkalan","-7.04863,112.909",2006,62.7,82.755445,5,615.45712,62.716647
"Prov. Jawa Timur",3527,"Kab. Sampang","-7.05851,113.262",2006,60.4,64.118086,3.7728616,613.91865,56.269731
"Prov. Jawa Timur",3528,"Kab. Pamekasan","-7.07227,113.5",2006,62.4,79.452316,5.5,612.80266,61.981844
"Prov. Jawa Timur",3529,"Kab. Sumenep","-7.00034,113.852",2006,64,78.61669,4.9,623.71731,63.081372
"Prov. Jawa Timur",3571,"Kota Kediri","-7.82422,112.016",2006,69.5,96.8,9.2,626.65187,73.588903
"Prov. Jawa Timur",3572,"Kota Blitar","-8.09311,112.165",2006,71.1,96.781116,9.2972103,640.08845,75.580652
"Prov. Jawa Timur",3573,"Kota Malang","-7.97649,112.627",2006,68.9,96.868438,10.8,638.15242,75.341876
"Prov. Jawa Timur",3574,"Kota Probolinggo","-7.78127,113.209",2006,68.8,88.7,8,639.55538,71.50511
"Prov. Jawa Timur",3575,"Kota Pasuruan","-7.65633,112.905",2006,66.2,95.6,8.5437895,639.34072,71.98027
"Prov. Jawa Timur",3576,"Kota Mojokerto","-7.46807,112.438",2006,70.7,96.765642,9.4814422,635.7151,75.15457
"Prov. Jawa Timur",3577,"Kota Madiun","-7.63149,111.53",2006,70.2,96,10,626.11428,74.351196
"Prov. Jawa Timur",3578,"Kota Surabaya","-7.27981,112.711",2006,69.8,96.48,9.7157792,640.15783,75.10691
"Prov. Jawa Timur",3579,"Kota Batu","-7.83708,112.531",2006,68.3,94.9,8,624.55187,71.449358
"Prov. Banten",3601,"Kab. Pandeglang","-6.55064,105.715",2006,62.8,95.45,6.3760799,619.17505,66.898933
"Prov. Banten",3602,"Kab. Lebak","-6.65249,106.189",2006,63,94.1,6.2,620.12891,66.653093
"Prov. Banten",3603,"Kab. Tangerang","-6.18755,106.472",2006,65.1,94.73,8.9,621.20326,70.042519
"Prov. Banten",3604,"Kab. Serang","-6.10998,106.281",2006,61.8,95.541669,6.9962357,618.93976,66.804998
